review,score
"[3, 125, 92, 76, 139, 16, 10, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[153, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 8, 1894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[242, 3, 46, 90, 10, 21, 147, 2, 129, 1895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[844, 1896, 13, 10, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 8, 281, 4, 5, 227, 4, 263, 53, 37, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 279, 14, 98, 51, 4, 8, 168, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5, 191, 18, 96, 15, 1897, 79, 1898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1899, 10, 7, 52, 550, 60, 1900, 161, 24, 227, 39, 1150, 1901, 35, 57, 4, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 39, 273, 4, 263, 11, 371, 1902, 2, 98, 409, 4, 1903, 8, 112, 1904, 7, 330, 1905, 414, 6, 244, 295, 1906, 15, 2, 98, 0, 0, 0, 0, 0]",1
"[3, 9, 1121, 38, 2, 435, 1907, 11, 2, 144, 453, 652, 220, 21, 1109, 4, 4, 38, 6, 1908, 11, 2, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 117, 21, 50, 494, 486, 10, 1909, 494, 1910, 8, 2, 117, 3, 25, 73, 1911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 166, 163, 13, 99, 6, 407, 4, 122, 335, 845, 514, 14, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[153, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[286, 3, 568, 121, 101, 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[24, 325, 144, 343, 7, 1151, 2, 305, 10, 412, 1912, 8, 1913, 312, 4, 432, 1914, 16, 129, 412, 1915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[163, 17, 51, 1152, 16, 6, 675, 1916, 4, 37, 6, 1081, 68, 23, 14, 741, 261, 6, 676, 178, 1917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[1918, 257, 11, 10, 54, 4, 63, 16, 2, 1919, 663, 1920, 1921, 97, 245, 15, 6, 357, 1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[108, 12, 171, 108, 12, 1922, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 8, 6, 20, 54, 235, 1923, 261, 52, 1924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[569, 3, 300, 108, 12, 677, 5, 8, 225, 181, 1925, 103, 678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[36, 2, 124, 570, 3, 61, 203, 1926, 771, 1154, 85, 6, 145, 296, 30, 10, 43, 460, 7, 33, 15, 13, 2, 175, 1927, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 1928, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[55, 18, 161, 2, 206, 479, 22, 3, 88, 4, 567, 55, 18, 171, 10, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 21, 660, 51, 33, 2, 117, 3, 61, 73, 27, 15, 104, 1155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[111, 9, 92, 79, 416, 62, 495, 22, 3, 1929, 417, 23, 30, 465, 1930, 107, 5, 808, 14, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 90, 1031, 7, 384, 16, 362, 1155, 220, 298, 985, 1931, 15, 2, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[55, 18, 638, 63, 7, 2, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 1932, 92, 1933, 1934, 491, 2, 1935, 79, 368, 21, 30, 3, 25, 2, 970, 679, 4, 5, 35, 6, 20, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 88, 12, 25, 104, 218, 16, 10, 162, 4, 46, 201, 5, 93, 49, 568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[24, 82, 83, 24, 436, 13, 3, 680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[12, 66, 88, 2, 412, 108, 6, 20, 336, 11, 10, 3, 105, 67, 161, 14, 666, 670, 796, 14, 1936, 1937, 295, 62, 415, 571, 0, 0, 0, 0, 0, 0]",1
"[836, 1156, 10, 8, 6, 19, 45, 160, 166, 4, 56, 35, 12, 113, 572, 99, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[132, 32, 1157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[286, 777, 409, 32, 1938, 12, 19, 13, 258, 41, 1071, 39, 94, 626, 1939, 200, 2, 405, 1940, 1941, 64, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 172, 1942, 6, 468, 1943, 24, 70, 329, 23, 2, 415, 7, 1944, 551, 7, 2, 21, 2, 103, 11, 2, 480, 9, 89, 0, 0, 0, 0, 0, 0, 0]",1
"[313, 1945, 50, 6, 19, 1946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1158, 437, 1947, 846, 1948, 75, 4, 1949, 1159, 13, 430, 23, 2, 124, 360, 11, 2, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[17, 1160, 1950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[536, 40, 25, 6, 164, 210, 31, 29, 24, 82, 83, 24, 436, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[40, 108, 12, 217, 634, 30, 8, 12, 1951, 661, 7, 563, 180, 7, 1151, 4, 2, 75, 8, 113, 101, 76, 485, 3, 25, 203, 0, 0, 0, 0, 0, 0]",1
"[3, 1952, 2, 341, 4, 40, 573, 64, 22, 528, 2, 383, 9, 131, 491, 1161, 49, 3, 240, 18, 1953, 14, 1954, 3, 9, 71, 11, 1162, 0, 0, 0, 0]",0
"[1955, 299, 25, 121, 143, 7, 1956, 6, 106, 21, 13, 6, 1957, 383, 79, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[21, 8, 517, 37, 36, 423, 347, 298, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[20, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[80, 3, 847, 14, 675, 253, 2, 111, 12, 66, 9, 5, 12, 1958, 30, 56, 9, 6, 194, 11, 495, 543, 23, 2, 552, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 78, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[74, 8, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 202, 2, 54, 7, 33, 180, 7, 473, 57, 4, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 643, 23, 10, 8, 95, 462, 79, 95, 1959, 5, 1960, 1163, 71, 11, 14, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1961, 486, 75, 45, 8, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 166, 365, 467, 2, 1962, 1122, 30, 5, 88, 12, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[59, 98, 1963, 568, 5, 35, 1164, 4, 2, 75, 8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[555, 85, 357, 79, 1165, 189, 2, 848, 11, 2, 1964, 367, 4, 3, 105, 12, 77, 5, 104, 521, 23, 2, 1965, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 790, 420, 69, 192, 30, 122, 2, 160, 1166, 7, 1167, 2, 1966, 744, 4, 2, 675, 1967, 242, 3, 131, 1168, 10, 239, 332, 0, 0, 0, 0, 0, 0]",1
"[234, 99, 418, 210, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 307, 95, 333, 4, 846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 119, 12, 262, 2, 663, 1968, 1969, 4, 5, 367, 2, 94, 41, 3, 203, 7, 271, 5, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 78, 139, 99, 10, 219, 19, 45, 4, 285, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 86, 2, 263, 4, 227, 11, 494, 1970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[181, 51, 1971, 4, 17, 786, 2, 513, 8, 6, 17, 72, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[119, 155, 5, 299, 4, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 105, 12, 90, 132, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[72, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[277, 19, 15, 2, 404, 30, 10, 111, 9, 6, 410, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[113, 416, 76, 2, 732, 3, 9, 135, 7, 563, 5, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[775, 158, 17, 1972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[181, 377, 223, 4, 1016, 634, 7, 108, 424, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[6, 272, 1973, 13, 384, 1974, 15, 2, 117, 1975, 11, 1976, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 94, 154, 22, 849, 9, 22, 2, 1977, 9, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 8, 51, 109, 180, 7, 1169, 2, 21, 4, 65, 6, 996, 1978, 550, 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[122, 3, 27, 7, 1170, 850, 5, 1979, 200, 5, 1171, 326, 1041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[70, 18, 1980, 670, 50, 6, 681, 518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[178, 119, 12, 96, 21, 1981, 57, 1982, 53, 1172, 57, 4, 115, 5, 53, 275, 238, 1983, 146, 15, 14, 740, 1984, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1173, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 69, 192, 23, 14, 232, 1985, 1114, 4, 6, 194, 101, 76, 2, 1986, 71, 74, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 252, 13, 2, 1987, 8, 258, 19, 24, 25, 1988, 136, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[4, 387, 11, 2, 1174, 8, 1989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[237, 419, 1990, 8, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 54, 8, 984, 12, 1991, 13, 1175, 41, 3, 55, 18, 481, 136, 259, 5, 277, 49, 24, 70, 18, 379, 6, 278, 8, 269, 15, 5, 35, 745, 0, 0]",0
"[3, 86, 2, 670, 107, 40, 32, 29, 1992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[682, 1993, 1994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[180, 7, 739, 16, 14, 494, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 614, 159, 18, 1995, 22, 6, 809, 1996, 105, 33, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 46, 969, 7, 12, 219, 10, 162, 5, 102, 163, 17, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[95, 106, 24, 25, 7, 436, 57, 7, 6, 1062, 13, 2, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[69, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 423, 1997, 1998, 676, 480, 88, 12, 96, 16, 14, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[257, 851, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 25, 7, 77, 2, 1999, 776, 615, 30, 5, 2000, 23, 112, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 1176, 1123, 3, 25, 8, 2, 74, 2001, 2002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 273, 660, 33, 2003, 15, 2004, 30, 3, 105, 12, 2005, 483, 132, 15, 14, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[108, 12, 171, 49, 24, 170, 7, 77, 2, 838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 21, 70, 67, 212, 20, 469, 4, 91, 1177, 2006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5, 191, 18, 161, 24, 263, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[107, 204, 456, 32, 2007, 1050, 8, 12, 2008, 38, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[168, 262, 24, 325, 52, 68, 7, 33, 168, 13, 38, 458, 62, 389, 38, 6, 41, 49, 12, 13, 62, 1178, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[67, 2, 21, 191, 18, 1132, 7, 1179, 424, 2009, 2010, 2011, 2012, 852, 114, 2013, 2014, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[24, 70, 18, 574, 2, 103, 23, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[658, 16, 6, 530, 333, 22, 24, 70, 77, 7, 333, 57, 52, 237, 1180, 4, 91, 1172, 2015, 2016, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[640, 4, 69, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[29, 53, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 86, 10, 480, 5, 1181, 64, 7, 2017, 104, 2018, 676, 239, 7, 14, 741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[29, 384, 2019, 24, 60, 255, 420, 11, 52, 1129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 8, 259, 107, 356, 570, 32, 53, 2020, 56, 2021, 2, 305, 7, 82, 36, 808, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 176, 10, 21, 37, 6, 794, 13, 14, 2022, 4, 25, 2023, 5, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1057, 7, 461, 2024, 2, 453, 74, 50, 2025, 22, 126, 16, 14, 2026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[70, 18, 562, 424, 30, 21, 2027, 7, 2028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 637, 416, 76, 2029, 127, 49, 3, 461, 264, 7, 77, 2, 21, 14, 369, 65, 2, 206, 21, 16, 2, 206, 218, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[153, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[371, 98, 1054, 2030, 2, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[12, 225, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 21, 2031, 335, 4, 115, 3, 25, 7, 82, 5, 2032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 1182, 260, 85, 3, 209, 172, 5, 13, 99, 2033, 296, 29, 3, 53, 628, 213, 43, 107, 10, 8, 2, 58, 68, 3, 61, 73, 743, 0, 0, 0, 0]",1
"[385, 5, 60, 12, 1073, 14, 853, 2034, 683, 2035, 5, 50, 854, 855, 2036, 2037, 2038, 74, 575, 856, 857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 9, 6, 20, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[49, 24, 540, 170, 6, 222, 815, 21, 263, 576, 37, 2, 495, 2039, 2040, 32, 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[19, 399, 69, 192, 855, 1183, 676, 160, 79, 575, 856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[14, 21, 191, 18, 2041, 221, 14, 160, 115, 4, 2, 2042, 2043, 14, 21, 50, 2044, 71, 11, 14, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 8, 540, 2, 58, 178, 68, 13, 75, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[123, 5, 147, 80, 24, 766, 7, 666, 10, 43, 10, 235, 8, 2, 217, 1098, 21, 13, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[15, 2, 2045, 11, 62, 389, 3, 27, 144, 169, 2046, 2047, 8, 22, 2, 129, 21, 23, 1184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 25, 165, 172, 2048, 409, 4, 2, 2049, 50, 2, 818, 8, 17, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 111, 65, 858, 2, 43, 309, 2050, 4, 146, 5, 2051, 1185, 11, 330, 5, 8, 859, 2052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[124, 76, 22, 2, 529, 8, 72, 4, 2053, 2, 262, 8, 17, 2054, 2, 685, 71, 13, 2, 656, 8, 6, 19, 2055, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5, 65, 155, 3, 325, 4, 3, 240, 18, 471, 13, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[85, 1112, 4, 261, 2, 54, 13, 53, 100, 323, 5, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 54, 8, 20, 5, 275, 260, 6, 194, 655, 3, 70, 63, 7, 2, 2056, 146, 428, 23, 516, 13, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[387, 11, 2, 357, 1186, 40, 2057, 16, 2, 68, 46, 339, 15, 14, 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[18, 515, 65, 2, 58, 210, 31, 2058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[365, 366, 4, 113, 416, 661, 76, 485, 148, 2059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[34, 25, 203, 100, 2060, 4, 40, 204, 779, 467, 100, 296, 768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[1187, 19, 749, 4, 277, 1188, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2061, 165, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 2062, 8, 1110, 118, 4, 275, 5, 180, 2063, 857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 273, 8, 17, 19, 497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 20, 184, 36, 2, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
